sequence_id,kingdom,phylum,class,order,family,genus,species,confidence,method,predicted_label
AF414877.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
M73220.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF241532.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY527214.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY055469.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF469005.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U54806.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
M82801.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF156784.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U75254.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY345543.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF539789.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY682384.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ428412.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ440997.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ582228.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U14583.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
U73725.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ643999.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY906862.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF202612.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ748747.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB013259.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ344498.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY697903.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ748748.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ582225.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ424925.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ424915.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY375070.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328682.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ488082.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY906863.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB015523.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY444978.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ659446.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ227814.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445717.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ227813.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB117710.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513934.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ505786.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513928.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ401217.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ401204.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM072288.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY171615.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY530551.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF170352.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y10109.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF502216.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ315683.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF505720.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ219355.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY907759.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB289439.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ576343.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF358017.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AM712634.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF198623.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF279791.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ563927.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY305006.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y14307.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY337602.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF508113.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328588.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ364433.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ414656.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y18442.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF358021.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF177299.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328591.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB244762.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ563931.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ563934.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY212626.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X97693.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X97694.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ563932.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
X97692.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ292594.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ292608.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ292604.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445649.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF413109.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF411851.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EF100694.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF200695.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328632.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328674.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328567.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328655.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328683.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328667.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328687.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328634.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328660.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328697.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328690.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328638.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328671.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328590.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328626.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328689.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328664.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328695.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328654.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328657.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328652.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328625.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328636.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328693.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328684.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328658.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328648.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY328699.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ289986.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY424826.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ491847.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY007196.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF150786.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ458479.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF177298.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY007293.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF150788.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF150805.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y18945.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB015608.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ563933.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB012864.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ391181.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY444979.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF445669.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY326608.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ272493.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ290032.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF376134.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ401214.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16430.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D32246.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16423.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D32238.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ294415.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16418.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D32245.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY424898.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ915443.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY424897.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY962295.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ315682.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB017797.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB017796.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16428.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16427.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY244771.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY424896.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ414420.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB114421.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ294352.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY033324.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ133762.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY375125.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF359537.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY180103.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY180102.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ667965.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF254107.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ810834.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D32240.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF513932.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB255401.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ428275.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB015520.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB289592.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ342314.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY345479.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16426.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ401206.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB017799.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ342322.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF368183.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF452106.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF502217.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
D16419.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY344379.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB098589.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY014168.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AB046591.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AY344411.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF150790.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF150802.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ294414.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
Y07705.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ244714.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF254108.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF353234.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
EU156066.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ240910.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF076898.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
DQ514326.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AF076897.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ294354.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
AJ294355.1,Unknown,OTU-010,Unknown,Unknown,Unknown,OTU-010,OTU-010,8.33,embedding_kmeans_fallback,OTU-010
